Date,close1,volume1,close2,volume2,spread,spread_mean,spread_std,z_score
2021-12-02,3642.89990234375,3152938,1748.25,5559574,1894.64990234375,1772.8349609375,68.88729541285787,1.7683223107567836
2021-12-03,3640.449951171875,2486263,1735.550048828125,6754012,1904.89990234375,1793.6949584960937,74.49181724934647,1.4928477778360538
2021-12-06,3536.39990234375,1849642,1695.300048828125,3991449,1841.099853515625,1807.9049560546875,67.66100388141905,0.4906060442010879
2021-12-07,3584.5,1484458,1711.6500244140625,4202122,1872.8499755859375,1822.4549560546875,63.956433695799255,0.7879585620884927
2021-12-08,3626.89990234375,1428660,1753.3499755859375,3029169,1873.5499267578125,1835.0799438476563,59.79814330354386,0.6433307254186323
2021-12-09,3601.75,1567957,1763.449951171875,2082171,1838.300048828125,1846.5599609375,45.245885663114336,-0.18255609296446176
2021-12-10,3636.800048828125,1510718,1759.25,1823469,1877.550048828125,1858.7949584960938,32.560228534785644,0.5760122448770346
2021-12-13,3609.64990234375,1883864,1744.6500244140625,4040584,1864.9998779296875,1864.7299438476562,26.67373413740899,0.01011984601184008
2021-12-14,3623.800048828125,1747007,1752.1500244140625,4768144,1871.6500244140625,1870.2449584960937,20.604711506427034,0.06819148705530635
2021-12-15,3570.35009765625,1603233,1734.199951171875,3053149,1836.150146484375,1867.569970703125,23.232974121774763,-1.3523806316859854
2021-12-16,3581.60009765625,2072320,1771.5999755859375,4481031,1810.0001220703125,1859.1049926757812,27.329971384294797,-1.7967406520479154
2021-12-17,3584.35009765625,4333992,1820.8499755859375,18887243,1763.5001220703125,1844.9650146484375,36.15717812343862,-2.253076617318099
2021-12-20,3556.89990234375,2312310,1798.9000244140625,5773891,1757.9998779296875,1836.6550170898438,45.489325620096466,-1.7290900247025798
2021-12-21,3608.300048828125,2340989,1811.5999755859375,5353584,1796.7000732421875,1829.0400268554688,45.12938247476122,-0.7166052766480361
2021-12-22,3630.75,1224328,1824.699951171875,4156428,1806.050048828125,1822.2900390625,42.7157725375382,-0.3801872064962294
2021-12-23,3662.699951171875,1792861,1857.5999755859375,4112933,1805.0999755859375,1818.9700317382812,42.62327011101966,-0.32541041821091615
2021-12-24,3670.89990234375,2209923,1863.5,3780347,1807.39990234375,1811.9550170898438,37.35837490724773,-0.12193021664895902
2021-12-27,3696.10009765625,1534135,1866.1500244140625,2647733,1829.9500732421875,1808.4500366210937,33.2466363961808,0.6466830618559553
2021-12-28,3706.550048828125,1456218,1888.0,3340933,1818.550048828125,1803.1400390625,25.32864108686865,0.6084025476445414
2021-12-29,3694.699951171875,1456923,1885.550048828125,3236635,1809.14990234375,1800.4400146484375,22.723972853102666,0.38329071028278944
2021-12-30,3733.75,1966475,1892.8499755859375,4584738,1840.9000244140625,1803.5300048828126,26.028930101135785,1.4357109334132505
2021-12-31,3738.35009765625,1207141,1887.75,4619420,1850.60009765625,1812.2400024414062,25.71663612203596,1.4916451371326112
2022-01-03,3817.75,2346158,1898.449951171875,3329616,1919.300048828125,1828.37001953125,36.3168101159659,2.503800003538848
2022-01-04,3884.75,2488606,1899.1500244140625,3921999,1985.5999755859375,1847.260009765625,59.64725247043965,2.319301561943224
2022-01-05,3860.949951171875,1733031,1844.6500244140625,6995719,2016.2999267578125,1868.2849975585937,77.8002314226507,1.9024998575534557
2022-01-06,3807.449951171875,1810293,1817.800048828125,6449205,1989.64990234375,1886.739990234375,82.87011902834983,1.2418217002218805
2022-01-07,3853.5,2460591,1814.300048828125,4834389,2039.199951171875,1909.9199951171875,90.29776269460197,1.431707189600346
2022-01-10,3879.85009765625,3937092,1850.75,7857560,2029.10009765625,1929.8349975585938,92.63177325240916,1.0716096282338465
2022-01-11,3915.89990234375,1906106,1855.5999755859375,5142287,2060.2999267578125,1954.0099853515626,91.90470084222153,1.1565234469205705
2022-01-12,3859.89990234375,3203744,1877.449951171875,5362535,1982.449951171875,1971.339990234375,76.62271468154958,0.14499565805876258
2022-01-13,3897.89990234375,6684507,1896.800048828125,14277630,2001.099853515625,1987.3599731445313,61.59367743655812,0.2230729020076106
2022-01-14,3968.14990234375,3348123,1929.3499755859375,7688506,2038.7999267578125,2006.1799560546874,40.200770609266335,0.8114265027448538
2022-01-17,4019.14990234375,3442604,1939.5,5262464,2079.64990234375,2022.21494140625,33.03773060874344,1.7384656839080752
2022-01-18,3990.60009765625,2389041,1920.75,3690315,2069.85009765625,2030.6399536132812,33.403374540167114,1.1738378107822331
2022-01-19,3914.64990234375,3102539,1867.050048828125,5747770,2047.599853515625,2033.7699462890625,33.37680859687805,0.4143567886791925
2022-01-20,3826.550048828125,6176776,1823.699951171875,5533463,2002.85009765625,2035.0899658203125,31.654622999430412,-1.0184884578989495
2022-01-21,3833.5,3112358,1785.699951171875,8252758,2047.800048828125,2035.9499755859374,31.894608526677963,0.3715384445705205
2022-01-24,3771.35009765625,3258414,1736.800048828125,7116712,2034.550048828125,2036.494970703125,31.811010057889614,-0.06113989689295391
2022-01-25,3769.89990234375,3330501,1722.1500244140625,9137653,2047.7498779296875,2035.2399658203126,31.004856034503284,0.40348234790877413
2022-01-27,3649.25,5718297,1678.5999755859375,11231734,1970.6500244140625,2034.0599731445313,33.37141314327787,-1.9001277667871774
2022-01-28,3690.050048828125,3143862,1686.199951171875,10998502,2003.85009765625,2034.3349975585938,33.07965410842339,-0.9215604190547197
2022-01-31,3736.25,2739393,1736.199951171875,8788872,2000.050048828125,2030.460009765625,34.72709229939554,-0.8756840531111603
2022-02-01,3800.64990234375,2105169,1772.050048828125,5119935,2028.599853515625,2025.3550048828124,30.142149073695837,0.10765153555836782
2022-02-02,3856.199951171875,1984212,1787.0999755859375,4253717,2069.0999755859375,2025.2799926757812,30.01979952116148,1.4597027165110437
2022-02-03,3824.60009765625,1960538,1738.550048828125,3832922,2086.050048828125,2029.1250122070312,35.20996868708359,1.6167306800808419
2022-02-04,3814.89990234375,2307366,1741.0999755859375,4700077,2073.7999267578125,2036.2199951171874,36.453571818628866,1.0308984762206654
2022-02-07,3779.0,1919149,1715.0,4310209,2064.0,2037.839990234375,37.37371814311226,0.6999573782156918
2022-02-08,3743.449951171875,2946443,1717.300048828125,6053401,2026.14990234375,2036.9999755859376,37.549865312534386,-0.2889510561990156
2022-02-09,3760.550048828125,1638721,1737.300048828125,3867244,2023.25,2034.5499877929688,37.569799471948784,-0.30077317291527744
2022-02-10,3770.35009765625,2112459,1769.5999755859375,4334630,2000.7501220703125,2037.5599975585938,32.78216403001025,-1.12286289137544
2022-02-11,3694.949951171875,3851488,1721.3499755859375,7551371,1973.5999755859375,2034.5349853515625,37.320016340957764,-1.6327701791156597
2022-02-14,3733.75,5951745,1682.199951171875,7459637,2051.550048828125,2039.6849853515625,35.543602511235264,0.3338171327121929
2022-02-15,3817.800048828125,3931683,1738.25,4669915,2079.550048828125,2044.7800048828126,37.38222990379603,0.9301222542045743
2022-02-16,3813.10009765625,3256906,1733.300048828125,5350642,2079.800048828125,2045.8500122070313,38.29762591918769,0.8864788823393928
2022-02-17,3784.199951171875,3134372,1724.800048828125,3937950,2059.39990234375,2043.1849975585938,36.050746497172064,0.44978000071172447
2022-02-18,3793.89990234375,3688883,1706.949951171875,5602215,2086.949951171875,2044.5,37.50216566742178,1.1319333274865078
2022-02-21,3719.39990234375,7465922,1730.699951171875,5120890,1988.699951171875,2036.9699951171874,40.58475025807098,-1.1893640748895102
2022-02-22,3586.39990234375,5408531,1734.3499755859375,8878515,1852.0499267578125,2019.5599975585938,71.39201224078639,-2.3463419161770376
2022-02-23,3563.800048828125,2426203,1742.8499755859375,5478811,1820.9500732421875,1999.3300048828125,94.99189122611486,-1.8778437752756882
2022-02-24,3401.64990234375,5039136,1678.1500244140625,13592379,1723.4998779296875,1971.60498046875,128.92918254391225,-1.9243517847835565
2022-02-25,3520.75,2549723,1694.5999755859375,9737281,1826.1500244140625,1956.8599853515625,136.86311995253075,-0.9550415114227638
2022-02-28,3554.199951171875,3288942,1715.5999755859375,15076542,1838.5999755859375,1935.5649780273438,137.0596264596998,-0.7074658303546256
2022-03-02,3546.14990234375,2761341,1702.800048828125,6771489,1843.349853515625,1911.9449584960937,129.64093412022945,-0.5291160962852471
2022-03-03,3544.39990234375,1928039,1720.8499755859375,7344147,1823.5499267578125,1886.3199462890625,117.53622797325227,-0.53404827272094
2022-03-04,3524.35009765625,2370257,1723.300048828125,9074499,1801.050048828125,1860.4849609375,102.72547207623835,-0.5785800825063632
2022-03-07,3484.89990234375,3054130,1739.8499755859375,9742588,1745.0499267578125,1826.2949584960938,70.9632112548075,-1.144889447668242
2022-03-08,3599.949951171875,3300992,1778.199951171875,10984500,1821.75,1809.5999633789063,42.4002653901955,0.2865556738685706
2022-03-09,3632.60009765625,2719654,1813.3499755859375,10193515,1819.2501220703125,1806.3199829101563,39.9493929860379,0.32366296941420797
2022-03-10,3620.949951171875,2005441,1825.9000244140625,6547182,1795.0499267578125,1803.7299682617188,39.734506223374346,-0.21845097193633042
2022-03-11,3599.14990234375,1623423,1822.0,4758657,1777.14990234375,1809.094970703125,30.168561378607386,-1.058886035647273
2022-03-14,3643.0,1765688,1890.699951171875,10289724,1752.300048828125,1801.7099731445312,34.28748599901375,-1.441048326431032
2022-03-15,3593.89990234375,3651133,1839.300048828125,7140443,1754.599853515625,1793.3099609375,34.53432158452906,-1.1209169789863933
2022-03-16,3655.89990234375,3090475,1889.4000244140625,5233979,1766.4998779296875,1785.6249633789062,30.473617246238916,-0.6275948567142647
2022-03-17,3672.75,3600452,1854.5999755859375,17731459,1818.1500244140625,1785.0849731445312,29.76656025764756,1.110811964275795
2022-03-21,3626.699951171875,2413831,1853.050048828125,8362085,1773.64990234375,1782.3449584960938,29.392427947893296,-0.2958264001789282
2022-03-22,3700.949951171875,2907611,1887.4000244140625,5709382,1813.5499267578125,1789.1949584960937,27.666343447719427,0.8803103419771364
2022-03-23,3712.39990234375,1596195,1872.4000244140625,6192824,1839.9998779296875,1791.0199462890625,30.50836377999499,1.6054591453620395
2022-03-24,3749.85009765625,1879046,1886.699951171875,3784303,1863.150146484375,1795.4099487304688,37.40164002050763,1.8111558134018628
2022-03-25,3707.449951171875,1690133,1876.550048828125,3438588,1830.89990234375,1798.9949462890625,39.04531441900927,0.8171263704603328
2022-03-28,3707.699951171875,1760990,1873.9000244140625,4008555,1833.7999267578125,1804.6599487304688,39.62895601922046,0.7353203554797271
2022-03-29,3705.35009765625,2689063,1886.0,3917785,1819.35009765625,1811.3649536132812,35.21167396294189,0.22677547370717768
2022-03-30,3731.550048828125,1583455,1903.949951171875,7795839,1827.60009765625,1818.6649780273438,29.187435649213317,0.30612897057118055
2022-03-31,3739.949951171875,2168110,1906.8499755859375,5399145,1833.0999755859375,1825.3249877929688,22.878354116036114,0.3398403466234899
2022-04-01,3758.75,1387014,1903.550048828125,6171518,1855.199951171875,1829.02998046875,24.527842260616563,1.0669495679668972
2022-04-04,3770.35009765625,1472994,1882.949951171875,7364074,1887.400146484375,1840.4050048828126,22.26294089839962,2.1109134599975814
2022-04-05,3814.800048828125,2314947,1861.0999755859375,5472024,1953.7000732421875,1854.42001953125,40.292152219766315,2.464004731478035
2022-04-06,3755.35009765625,2051729,1828.8499755859375,5407453,1926.5001220703125,1863.0700439453126,45.765694635345696,1.3859743336226276
2022-04-07,3684.14990234375,2494829,1811.0,5797544,1873.14990234375,1864.07001953125,45.87675139410966,0.1979190447575121
2022-04-08,3685.64990234375,2296773,1814.5999755859375,5131446,1871.0499267578125,1868.0850219726562,44.38386449914543,0.06680141124739908
2022-04-11,3696.39990234375,2291660,1766.550048828125,8248407,1929.849853515625,1877.6900146484375,46.483228360738394,1.1221216922025117
2022-04-12,3691.10009765625,4483476,1742.449951171875,6456184,1948.650146484375,1890.62001953125,46.435329943137035,1.2496977414435648
2022-04-13,3661.949951171875,1621672,1748.550048828125,6257693,1913.39990234375,1899.2,41.119623136149926,0.34533152934629513
2022-04-18,3528.050048828125,3820792,1621.4000244140625,30523965,1906.6500244140625,1906.5550048828125,33.93251362745964,0.0028002502936638213
2022-04-19,3471.89990234375,3170014,1562.0,17044923,1909.89990234375,1912.025,28.746744088582496,-0.07392481213530293
2022-04-20,3556.800048828125,2640370,1587.699951171875,10678747,1969.10009765625,1920.1949951171875,32.35407036200481,1.5115595036998635
2022-04-21,3628.64990234375,2280996,1618.800048828125,7766514,2009.849853515625,1925.8099731445313,42.191621617873295,1.991861823473799
2022-04-22,3612.550048828125,1581465,1585.449951171875,8134245,2027.10009765625,1935.869970703125,52.986763464496974,1.7217531509402788
2022-04-25,3548.199951171875,1960694,1561.0999755859375,7000570,1987.0999755859375,1947.2649780273437,50.178147554578565,0.7938714261076593
2022-04-26,3546.300048828125,1943469,1581.0,5345435,1965.300048828125,1956.689990234375,42.54257947545252,0.20238684865636888
2022-04-27,3561.199951171875,1727648,1552.800048828125,8819356,2008.39990234375,1964.5449951171875,44.25350038887684,0.9909929574200536
2022-04-28,3584.300048828125,1703660,1582.5999755859375,9245177,2001.7000732421875,1969.8499877929687,45.30363587877407,0.7030359667918263
2022-04-29,3546.699951171875,2051115,1567.550048828125,9831395,1979.14990234375,1976.4249877929688,40.74220420039038,0.06688186376413921
2022-05-02,3542.39990234375,1324161,1541.0,7072627,2001.39990234375,1985.8999755859375,32.99291461558076,0.46979561940528813
2022-05-04,3479.75,2305825,1535.550048828125,6220959,1944.199951171875,1989.32998046875,25.037800981346088,-1.8024757577751391
2022-05-05,3513.39990234375,1612262,1585.1500244140625,6144870,1928.2498779296875,1985.2449584960937,31.2635393322947,-1.8230527247927817
2022-05-06,3432.60009765625,2010812,1542.8499755859375,6171472,1889.7501220703125,1973.2349853515625,41.98961300128369,-1.988226547329639
2022-05-09,3445.10009765625,2481830,1570.3499755859375,6832202,1874.7501220703125,1957.9999877929688,47.54520055905185,-1.7509625523455037
2022-05-10,3438.75,1622685,1553.0,6212545,1885.75,1947.864990234375,51.30625320044132,-1.2106709486601277
2022-05-11,3412.0,1841769,1526.75,7846080,1885.25,1939.8599853515625,54.43328154657144,-1.003246245678572
2022-05-12,3408.64990234375,2807195,1508.800048828125,7034979,1899.849853515625,1929.00498046875,49.87943060524261,-0.5845120242824248
2022-05-13,3414.89990234375,2187823,1504.4000244140625,6723761,1910.4998779296875,1919.8849609375,42.96992891891237,-0.21841048481887979
2022-05-16,3376.800048828125,1195813,1489.0999755859375,6145331,1887.7000732421875,1910.7399780273438,38.44904234245974,-0.5992322144188504
2022-05-17,3451.60009765625,1754076,1518.449951171875,6516378,1933.150146484375,1903.9150024414062,23.85640042047833,1.2254633359470861
2022-05-18,3448.800048828125,1866781,1509.199951171875,6594126,1939.60009765625,1903.4550170898438,23.0231372276751,1.5699459291307112
2022-05-19,3261.949951171875,4642963,1427.1500244140625,16561140,1834.7999267578125,1894.1100219726563,29.806842236992424,-1.989814779548696
2022-05-20,3293.0,3065125,1455.1500244140625,10488908,1837.8499755859375,1888.9200073242187,34.75765650109951,-1.4693174649638887
2022-05-23,3321.75,2293690,1468.4000244140625,5887569,1853.3499755859375,1886.7799926757812,36.34938032764486,-0.9196860245900552
2022-05-24,3288.0,1711510,1441.0,5693167,1847.0,1882.9049926757812,38.474707036942455,-0.9332102942669863
2022-05-25,3167.64990234375,3548046,1410.449951171875,9630092,1757.199951171875,1870.0999877929687,55.256276298983366,-2.04320747221924
2022-05-26,3226.949951171875,2813186,1423.949951171875,13040065,1803.0,1860.4150024414062,57.887504958196295,-0.9918375732875108
2022-05-27,3261.300048828125,3103153,1461.3499755859375,8284860,1799.9500732421875,1849.3600219726563,57.81585331542057,-0.8546090024981139
2022-05-30,3375.25,2094624,1526.800048828125,10904213,1848.449951171875,1845.435009765625,56.23449666902838,0.05361373507074617
2022-05-31,3364.35009765625,4840965,1503.5999755859375,16033857,1860.7501220703125,1838.1950073242188,47.69963736453237,0.4728571534773317
2022-06-01,3355.199951171875,1493835,1478.550048828125,8738508,1876.64990234375,1831.8999877929687,35.39744582608953,1.2642130952227806
2022-06-02,3423.0,2657939,1508.0,7205840,1915.0,1839.9199951171875,44.134654747466165,1.7011576347976982
2022-06-03,3440.14990234375,1913622,1521.699951171875,9395707,1918.449951171875,1847.9799926757812,50.60066222420031,1.3926687003394747
2022-06-06,3430.949951171875,1084210,1530.050048828125,6624883,1900.89990234375,1852.7349853515625,53.32231524427845,0.9032788012211389
2022-06-07,3362.699951171875,2308256,1506.699951171875,4904592,1856.0,1853.6349853515626,53.29070587172858,0.044379495631565284
2022-06-08,3404.14990234375,2185707,1500.0,4697608,1904.14990234375,1868.32998046875,43.013830072189265,0.8327536007578079
2022-06-09,3427.10009765625,1279197,1515.0,4361061,1912.10009765625,1879.239990234375,38.165196299206556,0.8609966830580182
2022-06-10,3359.89990234375,1527582,1476.800048828125,6516436,1883.099853515625,1887.5549682617188,26.131842833733998,-0.17048605314366366
2022-06-13,3219.60009765625,3030921,1424.5,6987685,1795.10009765625,1882.2199829101562,37.82993955269616,-2.3029348258024673
2022-06-14,3210.550048828125,2611493,1440.550048828125,6090247,1770.0,1873.144970703125,51.842443050867,-1.9895854561082456
2022-06-15,3206.300048828125,1404536,1422.199951171875,4651958,1784.10009765625,1863.889990234375,58.924535871174996,-1.3541030302311998
2022-06-16,3142.0,2032028,1397.199951171875,6641772,1744.800048828125,1846.8699951171875,66.60187439530436,-1.5325386442315916
2022-06-17,3088.89990234375,5240434,1387.300048828125,9692047,1701.599853515625,1825.1849853515625,75.42443938104559,-1.6385290079729105
2022-06-20,3112.39990234375,1502769,1414.1500244140625,4595194,1698.2498779296875,1804.9199829101562,79.91153727374063,-1.334852370754243
2022-06-21,3211.949951171875,2964461,1449.9000244140625,6270787,1762.0499267578125,1795.5249755859375,78.75326874870859,-0.4250623416653278
2022-06-22,3222.949951171875,3336315,1437.25,6253366,1785.699951171875,1783.67998046875,68.89026164511489,0.029321571073873162
2022-06-23,3308.800048828125,3692578,1452.449951171875,6254281,1856.35009765625,1778.10498046875,58.87012686072918,1.3291141256176806
2022-06-24,3293.10009765625,2132118,1441.0999755859375,6114340,1852.0001220703125,1774.9950073242187,53.26148888682618,1.445793505880389
2022-06-27,3314.699951171875,2037686,1474.5999755859375,4511097,1840.0999755859375,1779.4949951171875,56.92394450268736,1.0646658624630072
2022-06-28,3318.14990234375,1400046,1480.1500244140625,4412178,1837.9998779296875,1786.2949829101562,59.659484819626435,0.8666668037086648
2022-06-29,3290.5,2133994,1463.25,5060038,1827.25,1790.6099731445313,61.0278548941322,0.6003820209481364
2022-06-30,3267.10009765625,2719603,1461.9000244140625,9165177,1805.2000732421875,1796.6499755859375,58.943567377691636,0.1450556530021968
2022-07-01,3315.10009765625,1502879,1479.4000244140625,4651635,1835.7000732421875,1810.0599975585938,49.39769983982238,0.5190540403041962
2022-07-04,3235.050048828125,2622535,1488.0,4800224,1747.050048828125,1814.9400146484375,38.285186959625214,-1.7732697999335316
2022-07-05,3216.300048828125,2170627,1475.949951171875,7379669,1740.35009765625,1812.7700317382812,42.04627863876863,-1.7223862949730027
2022-07-06,3260.75,2182144,1491.6500244140625,5209162,1769.0999755859375,1811.1100341796875,43.535087445329616,-0.9649701208595327
2022-07-07,3287.85009765625,1989921,1498.699951171875,3323472,1789.150146484375,1804.3900390625,40.881569509892316,-0.37278149446872966
2022-07-08,3265.449951171875,2136916,1514.449951171875,3652582,1751.0,1794.2900268554688,40.28426537549794,-1.0746137841153
2022-07-11,3113.800048828125,6974600,1473.1500244140625,4702638,1640.6500244140625,1774.3450317382812,59.75326023355662,-2.237451258753869
2022-07-12,3084.699951171875,3734815,1438.5999755859375,4710356,1646.0999755859375,1755.1550415039062,67.36828029468067,-1.6187895169795448
2022-07-13,3038.75,3863530,1444.449951171875,5264025,1594.300048828125,1731.8600463867188,78.94895985652002,-1.7423915122959448
2022-07-14,2998.75,4764908,1428.8499755859375,6157606,1569.9000244140625,1708.3300415039062,89.07682217689512,-1.554052038530735
2022-07-15,2994.60009765625,4574806,1430.3499755859375,5620018,1564.2501220703125,1681.1850463867188,87.29230132915872,-1.3395788922492973
2022-07-18,3063.5,3202795,1489.9000244140625,5835171,1573.5999755859375,1663.8400390625,89.94280217257581,-1.0033050038113809
2022-07-19,3074.25,1865074,1484.1500244140625,3418540,1590.0999755859375,1648.8150268554687,88.27587246882453,-0.6651313618029314
2022-07-20,3164.800048828125,3402251,1515.300048828125,5079392,1649.5,1636.855029296875,77.62821066703548,0.16289143591576552
2022-07-21,3177.300048828125,2420640,1532.9000244140625,5008061,1644.4000244140625,1622.3800170898437,56.767671032920845,0.3878969653598947
2022-07-22,3171.0,2075886,1506.300048828125,7020642,1664.699951171875,1613.7500122070312,38.73875929385038,1.3152186568074185
2022-07-25,3166.75,1797504,1503.5999755859375,7859626,1663.1500244140625,1616.0000122070312,41.05869618804333,1.148356294391097
2022-07-26,3115.89990234375,2639367,1451.1500244140625,7268273,1664.7498779296875,1617.8650024414062,42.95748352962345,1.0914250937429684
2022-07-27,3188.85009765625,1389808,1471.050048828125,4517285,1717.800048828125,1630.2150024414063,52.19045248819279,1.678181395467558
2022-07-28,3260.5,2106333,1517.4000244140625,6636841,1743.0999755859375,1647.5349975585937,58.328464803606416,1.6383935073400924
2022-07-29,3301.89990234375,2430257,1549.699951171875,7009465,1752.199951171875,1666.32998046875,58.789413692670664,1.4606366233217016
2022-08-01,3298.800048828125,1306913,1551.050048828125,2983249,1747.75,1683.7449829101563,53.85505148649083,1.1884682183601463
2022-08-02,3291.800048828125,1269114,1543.5999755859375,4374635,1748.2000732421875,1699.5549926757812,45.9332925986509,1.0590375262546494
2022-08-03,3339.5,2895824,1566.0999755859375,6011955,1773.4000244140625,1711.9449951171875,47.61100612283151,1.2907735900041113
2022-08-04,3354.949951171875,2150567,1599.9000244140625,7402209,1755.0499267578125,1723.0099853515626,42.78193168960198,0.748912920499032
2022-08-05,3365.050048828125,1106933,1616.6500244140625,5361971,1748.4000244140625,1731.3799926757813,38.03020273900507,0.4475398633840277
2022-08-08,3374.449951171875,1068836,1619.4000244140625,3763409,1755.0499267578125,1740.5699829101563,29.957460374304652,0.4833501794456519
2022-08-10,3354.25,1878359,1602.449951171875,4423829,1751.800048828125,1749.275,13.730330272917444,0.18390299271281713
2022-08-11,3422.5,1449248,1619.949951171875,3462090,1802.550048828125,1757.75,17.72004436600312,2.5282131298766024
2022-08-12,3401.550048828125,1472354,1594.0999755859375,3562286,1807.4500732421875,1764.185009765625,22.772742744848912,1.8998617760413994
2022-08-16,3392.699951171875,839942,1596.449951171875,3004430,1796.25,1768.5900146484375,24.399138414129673,1.1336459870871674
2022-08-17,3401.10009765625,1622326,1606.25,4067324,1794.85009765625,1773.3000244140626,24.475169792338537,0.8804871804784468
2022-08-18,3381.25,1430659,1582.949951171875,4635706,1798.300048828125,1778.3100219726562,23.88699865751354,0.8368580390563665
2022-08-19,3385.75,1398410,1597.0999755859375,4739884,1788.6500244140625,1779.8350219726562,24.025101845637842,0.3669080155431999
2022-08-22,3354.550048828125,1536532,1575.6500244140625,3950555,1778.9000244140625,1782.2200317382812,22.421567563506485,-0.14807204334911978
2022-08-23,3284.60009765625,1849256,1542.4000244140625,5551574,1742.2000732421875,1781.6000366210938,23.51949657248793,-1.6752043674690975
2022-08-24,3255.35009765625,1691923,1537.5,2888426,1717.85009765625,1777.8800537109375,30.183262703690136,-1.988849139471871
2022-08-25,3218.199951171875,1946930,1518.1500244140625,4331088,1700.0499267578125,1772.7050415039062,38.45461772644381,-1.889372955491154
2022-08-26,3222.199951171875,1457962,1521.550048828125,3079136,1700.64990234375,1762.5150268554687,42.910337076584604,-1.4417300987709414
2022-08-29,3132.550048828125,2539173,1461.75,8079050,1670.800048828125,1748.8500244140625,48.41582516282786,-1.612075707135977
2022-08-30,3211.14990234375,3431525,1492.949951171875,6725875,1718.199951171875,1741.04501953125,46.164341009742394,-0.4948639547254434
2022-09-01,3131.699951171875,3546935,1464.199951171875,8140604,1667.5,1728.310009765625,47.22569469671088,-1.2876466964891504
2022-09-02,3130.39990234375,2052900,1453.0,5175653,1677.39990234375,1716.2199951171874,42.562300851580815,-0.9120769318558958
2022-09-05,3133.39990234375,2147912,1461.300048828125,3669352,1672.099853515625,1704.5649780273438,35.97225566920232,-0.9025045526826356
2022-09-06,3127.050048828125,1936453,1455.0999755859375,3428442,1671.9500732421875,1693.8699829101563,25.906310446676642,-0.8461224037705749
2022-09-07,3149.60009765625,1291534,1457.6500244140625,3600574,1691.9500732421875,1688.8449829101562,19.59482488444041,0.15846481662088968
2022-09-08,3169.64990234375,1346113,1475.9000244140625,4061475,1693.7498779296875,1686.4349609375,16.932197189242665,0.43201227285699767
2022-09-09,3217.64990234375,1561185,1511.6500244140625,4816910,1705.9998779296875,1687.0299560546875,17.556803700581405,1.0804883507566787
2022-09-12,3242.949951171875,1785928,1536.199951171875,5494819,1706.75,1687.6399658203125,18.177606133718175,1.0512954257623495
2022-09-13,3229.35009765625,1972678,1544.949951171875,4947158,1684.400146484375,1688.9999755859376,17.263467020699938,-0.26644874381531347
2022-09-14,3120.39990234375,5090269,1475.4000244140625,14332197,1644.9998779296875,1681.6799682617188,18.94374886472187,-1.9362635449807457
2022-09-15,3104.35009765625,2138023,1432.800048828125,12784100,1671.550048828125,1682.0849731445312,18.647889566989154,-0.5649392269597803
2022-09-16,3008.699951171875,5322221,1377.050048828125,20464045,1631.64990234375,1677.5099731445312,24.590274265324382,-1.8649678448462883
2022-09-19,3028.800048828125,2072220,1390.300048828125,6595241,1638.5,1674.1499877929687,27.53129106773184,-1.2948897930454257
2022-09-20,3040.300048828125,1544295,1388.550048828125,7219797,1651.75,1672.12998046875,28.43679819432107,-0.716676340616295
2022-09-21,3001.199951171875,2253818,1377.25,7917054,1623.949951171875,1665.3299682617187,31.169680619407636,-1.3275727010201912
2022-09-22,3007.39990234375,2017983,1367.949951171875,9168498,1639.449951171875,1659.8999755859375,30.388551798493225,-0.6729515953792982
2022-09-23,2982.050048828125,2652374,1365.449951171875,10426200,1616.60009765625,1650.9599975585938,28.40505253376903,-1.2096404279307513
2022-09-26,2994.39990234375,2925489,1380.25,9414587,1614.14990234375,1641.6999877929688,22.72200111916554,-1.2124849965780924
2022-09-27,3017.449951171875,2227447,1393.550048828125,8561254,1623.89990234375,1635.6499633789062,17.556624420412028,-0.6692665260581164
2022-09-28,3035.64990234375,2739767,1394.699951171875,7022098,1640.949951171875,1635.244970703125,17.362617337189295,0.3285783679935347
2022-09-29,2997.300048828125,2493902,1398.6500244140625,6119965,1598.6500244140625,1627.9549682617187,15.644787443812428,-1.873144263091054
2022-09-30,3004.550048828125,2817353,1413.449951171875,8120130,1591.10009765625,1623.8999877929687,19.387953450286634,-1.6917664992760615
2022-10-03,2984.949951171875,1763331,1393.75,4943169,1591.199951171875,1619.1699829101562,21.12249256013142,-1.324182345367446
2022-10-04,3091.14990234375,2145875,1429.4000244140625,6631341,1661.7498779296875,1620.169970703125,22.99040238885744,1.8085767496924992
2022-10-06,3101.949951171875,1790816,1455.1500244140625,6180672,1646.7999267578125,1622.4549682617187,24.494175241194235,0.9939080722812219
2022-10-07,3064.89990234375,1939879,1451.199951171875,3994466,1613.699951171875,1619.8799682617187,23.85417787037603,-0.25907483055697694
2022-10-10,3118.550048828125,3064063,1462.6500244140625,5274677,1655.9000244140625,1623.8099609375,26.359553795238057,1.2173978256930802
2022-10-11,3069.550048828125,4730645,1423.800048828125,12824774,1645.75,1626.969970703125,26.96010767246357,0.6965858417567259
2022-10-12,3100.75,1665247,1428.699951171875,5481467,1672.050048828125,1631.7849853515625,30.427639326360744,1.323305532995431
2022-10-13,3103.300048828125,2054781,1419.9000244140625,4821514,1683.4000244140625,1636.0299926757812,34.53257061880571,1.3717493626867334
